product,console,variant,type,market_price,old_price,new_price,diff,profit,status
Donkey Kong Jungle Beat - Gamecube Game,Gamecube,game only,loose,19.99,31.00,26.99,-4.01,5.92,APPLIED
Donkey Kong Jungle Beat - Gamecube Game,Gamecube,complete (cib),cib,34.48,31.00,46.99,15.99,10.85,APPLIED
Donkey Kong Land - Gameboy Game,Gameboy,game only,loose,17.01,21.32,22.99,1.67,5.01,APPLIED
Donkey Kong Land - Gameboy Game,Gameboy,complete (cib),cib,62.13,21.32,83.99,62.67,19.12,APPLIED
Donkey Kong Land 2 - Gameboy Game,Gameboy,game only,loose,17.06,19.00,23.99,4.99,5.93,APPLIED
Donkey Kong Land 2 - Gameboy Game,Gameboy,complete (cib),cib,65.00,19.00,87.99,68.99,20.14,APPLIED
Donkey Kong Land 3 - Gameboy Game,Gameboy,game only,loose,19.99,23.99,26.99,3.00,5.92,APPLIED
Donkey Kong Land 3 - Gameboy Game,Gameboy,complete (cib),cib,90.12,20.14,121.99,101.85,28.03,APPLIED
Donkey Konga (Game only) - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Donkey Konga 2 - Gamecube Game,Gamecube,complete (cib),cib,23.42,21.75,31.99,10.24,7.34,APPLIED
Doom - GBA Game,Gameboy Advance,game only,loose,20.75,69.92,28.99,-40.93,7.10,APPLIED
Doom - GBA Game,Gameboy Advance,complete (cib),cib,127.74,69.92,172.99,103.07,39.93,APPLIED
Doom - PS1 Game,Playstation,game only,loose,10.12,42.54,13.99,-28.55,3.16,APPLIED
Doom - PS1 Game,Playstation,complete (cib),cib,10.99,42.54,14.99,-27.55,3.27,APPLIED
Doom - Sega 32X Game,Sega 32X,game only,loose,13.00,36.62,17.99,-18.63,4.17,APPLIED
Doom - Sega 32X Game,Sega 32X,complete (cib),cib,29.08,36.62,39.99,3.37,9.45,APPLIED
Doom - SNES Game,SNES,,,,,,,,NO_MATCH
Doom 3 - Xbox Game,Xbox,game only,loose,6.64,10.50,8.99,-1.51,1.79,APPLIED
Doom 3 - Xbox Game,Xbox,complete (cib),cib,10.12,10.50,13.99,3.49,3.16,APPLIED
Doom 3: Resurrection of Evil - Xbox Game,Xbox,complete (cib),cib,12.97,12.67,17.99,5.32,4.20,APPLIED
Doom 64 - Nintendo 64 Game,Nintendo 64,game only,loose,39.92,45.68,53.99,8.31,12.20,APPLIED
Doom 64 - Nintendo 64 Game,Nintendo 64,complete (cib),cib,123.79,45.68,167.99,122.31,39.03,APPLIED
Doom II - GBA Game,Gameboy Advance,game only,loose,22.24,102.95,30.99,-71.96,7.55,APPLIED
Doom II - GBA Game,Gameboy Advance,complete (cib),cib,169.99,102.95,229.99,127.04,53.03,APPLIED
Doom Troopers - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Dora the Explorer Barnyard Buddies - PS1 Game,Playstation,game only,loose,5.82,9.65,7.99,-1.66,1.64,APPLIED
Dora the Explorer Barnyard Buddies - PS1 Game,Playstation,complete (cib),cib,9.76,9.65,13.99,4.34,3.52,APPLIED
Dora the Explorer Dora Saves the Mermaids - PS2 Game,Playstation 2,game only,loose,6.56,11.19,8.99,-2.20,1.87,APPLIED
Dora the Explorer Dora Saves the Mermaids - PS2 Game,Playstation 2,complete (cib),cib,8.55,11.19,11.99,0.80,2.79,APPLIED
Dora the Explorer Dora Saves the Snow Princess - PS2 Game,Playstation 2,game only,loose,4.53,8.15,6.99,-1.16,1.96,APPLIED
Dora the Explorer Dora Saves the Snow Princess - PS2 Game,Playstation 2,complete (cib),cib,7.06,8.15,9.99,1.84,2.34,APPLIED
Dora the Explorer Journey to the Purple Planet - Gamecube Game,Gamecube,game only,loose,6.83,8.93,9.99,1.06,2.57,APPLIED
Dora the Explorer Journey to the Purple Planet - Gamecube Game,Gamecube,complete (cib),cib,7.86,8.93,10.99,2.06,2.51,APPLIED
Dora the Explorer Journey to the Purple Planet - PS2 Game,Playstation 2,game only,loose,5.03,9.56,6.99,-2.57,1.46,APPLIED
Dora the Explorer Journey to the Purple Planet - PS2 Game,Playstation 2,complete (cib),cib,8.99,9.56,12.99,3.43,3.32,APPLIED
Dora the Explorer Super Spies - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Dora's Big Birthday Adventure - Wii Game,Wii,complete (cib),cib,6.88,8.48,9.99,1.51,2.52,APPLIED
Double Dragon - Gameboy Game,Gameboy,game only,loose,15.10,26.81,20.99,-5.82,4.98,APPLIED
Double Dragon - Gameboy Game,Gameboy,complete (cib),cib,34.99,26.81,47.99,21.18,11.31,APPLIED
Double Dragon - Sega Genesis Game,Sega Genesis,game only,loose,19.12,32.63,25.99,-6.64,5.82,APPLIED
Double Dragon - Sega Genesis Game,Sega Genesis,complete (cib),cib,57.52,32.63,77.99,45.36,17.91,APPLIED
Double Dragon - Sega Master System Game,Sega Master System,game only,loose,12.00,19.23,16.99,-2.24,4.20,APPLIED
Double Dragon - Sega Master System Game,Sega Master System,complete (cib),cib,20.36,19.23,27.99,8.76,6.52,APPLIED
Double Dragon Advance - GBA Game,Gameboy Advance,game only,loose,58.58,118.67,79.99,-38.68,18.79,APPLIED
Double Dragon Advance - GBA Game,Gameboy Advance,complete (cib),cib,209.44,118.67,282.99,164.32,65.04,APPLIED
Double Dragon II - NES Game,NES,game only,loose,13.37,18.10,18.99,0.89,4.77,APPLIED
Double Dragon II - NES Game,NES,complete (cib),cib,70.25,18.10,94.99,76.89,21.69,APPLIED
Double Dragon III The Arcade Game - Gameboy Game,Gameboy,,,,,,,,NO_MATCH
Double Dragon III The Arcade Game - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Double Dragon V The Shadow Falls - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Double Dragon V The Shadow Falls - SNES Game,SNES,,,,,,,,NO_MATCH
Double Dribble - NES Game,NES,complete (cib),cib,26.49,9.41,35.99,26.58,8.16,APPLIED
Double Switch - Sega Saturn Game,Sega Saturn,,,,,,,,NO_MATCH
Downforce - GBA Game,Gameboy Advance,game only,loose,13.86,11.34,18.99,7.65,4.28,APPLIED
Downforce - GBA Game,Gameboy Advance,complete (cib),cib,30.49,11.34,41.99,30.65,9.98,APPLIED
Downstream Panic - PSP Game,PSP,game only,loose,9.04,6.99,12.99,6.00,3.27,APPLIED
Downstream Panic - PSP Game,PSP,complete (cib),cib,12.99,6.99,17.99,11.00,4.18,APPLIED
Dr Chaos - NES Game,NES,,,,,,,,NO_MATCH
Dr Robotnik's Mean Bean Machine - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Dr. Franken - Gameboy Game,Gameboy,complete (cib),cib,80.69,21.74,108.99,87.25,24.84,APPLIED
Dr. Franken II - Gameboy Game,Gameboy,game only,loose,16.17,37.18,21.99,-15.19,4.88,APPLIED
Dr. Franken II - Gameboy Game,Gameboy,complete (cib),cib,160.50,37.18,216.99,179.81,49.90,APPLIED
Dr. Mario - Gameboy Game,Gameboy,game only,loose,11.47,17.33,15.99,-1.34,3.76,APPLIED
Dr. Mario - Gameboy Game,Gameboy,complete (cib),cib,26.08,17.33,35.99,18.66,8.57,APPLIED
Dr. Mario - NES Game,NES,game only,loose,10.12,13.30,13.99,0.69,3.16,APPLIED
Dr. Mario - NES Game,NES,complete (cib),cib,27.38,13.30,36.99,23.69,8.24,APPLIED
Dr. Mario / Puzzle League - GBA Game,Gameboy Advance,game only,loose,19.99,26.10,26.99,0.89,5.92,APPLIED
Dr. Mario / Puzzle League - GBA Game,Gameboy Advance,complete (cib),cib,34.99,26.10,47.99,21.89,11.31,APPLIED
Dr. Mario 64 - Nintendo 64 Game,Nintendo 64,,,,,,,,NO_MATCH
Dr. Muto - PS2 Game,Playstation 2,game only,loose,12.73,16.63,17.99,1.36,4.44,APPLIED
Dr. Muto - PS2 Game,Playstation 2,complete (cib),cib,14.30,16.63,19.99,3.36,4.81,APPLIED
Dracula Crazy Vampire - Gameboy Color Game,Gameboy Color,game only,loose,19.00,40.60,25.99,-14.61,5.94,APPLIED
Dracula Crazy Vampire - Gameboy Color Game,Gameboy Color,complete (cib),cib,90.36,40.60,121.99,81.39,27.79,APPLIED
Dracula The Resurrection - PS1 Game,Playstation,game only,loose,14.50,29.43,19.99,-9.44,4.61,APPLIED
Dracula The Resurrection - PS1 Game,Playstation,complete (cib),cib,22.00,29.43,29.99,0.56,6.82,APPLIED
Dragon Ball GT Transformation - GBA Game,Gameboy Advance,game only,loose,15.00,26.10,20.99,-5.11,5.08,APPLIED
Dragon Ball GT Transformation - GBA Game,Gameboy Advance,complete (cib),cib,81.53,26.10,110.99,84.89,25.94,APPLIED
Dragon Ball Z Budokai - PS2 Game,Playstation 2,game only,loose,99.99,14.12,134.99,120.87,30.79,APPLIED
Dragon Ball Z Budokai - PS2 Game,Playstation 2,complete (cib),cib,126.35,14.12,170.99,156.87,39.38,APPLIED
Dragon Ball Z Budokai 2 - Gamecube Game,Gamecube,game only,loose,34.94,49.99,47.99,-2.00,11.36,APPLIED
Dragon Ball Z Budokai 2 - Gamecube Game,Gamecube,complete (cib),cib,44.28,49.99,59.99,10.00,13.67,APPLIED
Dragon Ball Z Budokai 2 - PS2 Game,Playstation 2,game only,loose,99.99,24.30,134.99,110.69,30.79,APPLIED
Dragon Ball Z Budokai 2 - PS2 Game,Playstation 2,complete (cib),cib,126.35,24.30,170.99,146.69,39.38,APPLIED
Dragon Ball Z Budokai Tenkaichi - PS2 Game,Playstation 2,game only,loose,99.99,26.45,134.99,108.54,30.79,APPLIED
Dragon Ball Z Budokai Tenkaichi - PS2 Game,Playstation 2,complete (cib),cib,126.35,26.45,170.99,144.54,39.38,APPLIED
Dragon Ball Z Budokai Tenkaichi 2 - PS2 Game,Playstation 2,game only,loose,99.99,76.00,134.99,58.99,30.79,APPLIED
Dragon Ball Z Budokai Tenkaichi 2 - PS2 Game,Playstation 2,complete (cib),cib,126.35,76.00,170.99,94.99,39.38,APPLIED
Dragon Ball Z Budokai Tenkaichi 2 - Wii Game,Wii,game only,loose,13.20,24.99,17.99,-7.00,3.97,APPLIED
Dragon Ball Z Budokai Tenkaichi 2 - Wii Game,Wii,complete (cib),cib,14.86,24.99,20.99,-4.00,5.22,APPLIED
Dragon Ball Z Budokai Tenkaichi 3 - Wii Game,Wii,game only,loose,27.37,135.98,36.99,-98.99,8.25,APPLIED
Dragon Ball Z Budokai Tenkaichi 3 - Wii Game,Wii,complete (cib),cib,35.50,135.98,47.99,-87.99,10.80,APPLIED
Dragon Ball Z Buu's Fury / GT Transformation - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Dragon Ball Z Infinite World - PS2 Game,Playstation 2,game only,loose,59.40,101.21,80.99,-20.22,18.94,APPLIED
Dragon Ball Z Infinite World - PS2 Game,Playstation 2,complete (cib),cib,81.97,101.21,110.99,9.78,25.50,APPLIED
Dragon Ball Z Legacy of Goku II - GBA Game,Gameboy Advance,game only,loose,23.54,35.80,31.99,-3.81,7.22,APPLIED
Dragon Ball Z Legacy of Goku II - GBA Game,Gameboy Advance,complete (cib),cib,109.34,35.80,147.99,112.19,34.06,APPLIED
Dragon Ball Z Legendary Super Warriors - Gameboy Color Game,Gameboy Color,game only,loose,19.96,27.54,26.99,-0.55,5.95,APPLIED
Dragon Ball Z Legendary Super Warriors - Gameboy Color Game,Gameboy Color,complete (cib),cib,86.98,27.54,117.99,90.45,27.29,APPLIED
Dragon Ball Z Sagas - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Dragon Ball Z Sagas - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Dragon Ball Z Shin Budokai - PSP Game,PSP,game only,loose,24.55,32.00,33.99,1.99,8.15,APPLIED
Dragon Ball Z Shin Budokai - PSP Game,PSP,complete (cib),cib,31.35,32.00,42.99,10.99,10.09,APPLIED
Dragon Ball Z Shin Budokai: Another Road - PSP Game,PSP,,,,,,,,NO_MATCH
Dragon Ball Z Supersonic Warriors - GBA Game,Gameboy Advance,game only,loose,17.49,30.60,23.99,-6.61,5.50,APPLIED
Dragon Ball Z Supersonic Warriors - GBA Game,Gameboy Advance,complete (cib),cib,94.11,30.60,127.99,97.39,29.87,APPLIED
Dragon Ball Z Ultimate Battle 22 - PS1 Game,Playstation,game only,loose,7.20,12.26,9.99,-2.27,2.20,APPLIED
Dragon Ball Z Ultimate Battle 22 - PS1 Game,Playstation,complete (cib),cib,13.74,12.26,18.99,6.73,4.40,APPLIED
Dragon Ball Z: Tenkaichi Tag Team - PSP Game,PSP,game only,loose,49.64,102.32,67.99,-34.33,16.08,APPLIED
Dragon Ball Z: Tenkaichi Tag Team - PSP Game,PSP,complete (cib),cib,82.76,102.32,111.99,9.67,25.68,APPLIED
Dragon Blade Wrath Of Fire - Wii Game,Wii,complete (cib),cib,6.82,9.01,9.99,0.98,2.58,APPLIED
Dragon Quest Swords The Masked Queen and the Tower of Mirrors - Wii Game,Wii,,,,,,,,NO_MATCH
Dragon Quest VIII: Journey of the Cursed King - PS2 Game,Playstation 2,game only,loose,19.45,34.56,26.99,-7.57,6.46,APPLIED
Dragon Quest VIII: Journey of the Cursed King - PS2 Game,Playstation 2,complete (cib),cib,31.50,34.56,42.99,8.43,9.94,APPLIED
Dragon Riders: Chronicles of Pern - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,26.00,26.40,35.99,9.59,8.65,APPLIED
Dragon Spirit - NES Game,NES,,,,,,,,NO_MATCH
Dragon Tales Dragon Adventures - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Dragon Tales Dragon Adventures - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Dragon Tales Dragon Seek - PS1 Game,Playstation,game only,loose,5.05,9.48,6.99,-2.49,1.44,APPLIED
Dragon Tales Dragon Seek - PS1 Game,Playstation,complete (cib),cib,9.49,9.48,12.99,3.51,2.82,APPLIED
Dragon Tales Dragon Wings - Gameboy Color Game,Gameboy Color,game only,loose,8.72,11.15,11.99,0.84,2.62,APPLIED
Dragon Tales Dragon Wings - Gameboy Color Game,Gameboy Color,complete (cib),cib,24.00,11.15,32.99,21.84,7.73,APPLIED
Dragon Valor - PS1 Game,Playstation,game only,loose,50.04,73.85,67.99,-5.86,15.68,APPLIED
Dragon Valor - PS1 Game,Playstation,complete (cib),cib,90.00,73.85,121.99,48.14,28.15,APPLIED
Dragon Warrior - NES Game,NES,game only,loose,9.72,14.72,13.99,-0.73,3.56,APPLIED
Dragon Warrior - NES Game,NES,complete (cib),cib,69.35,14.72,93.99,79.27,21.61,APPLIED
Dragon Warrior 7 - PS1 Game,Playstation,,,,,,,,NO_MATCH
Dragon Warrior II - NES Game,NES,,,,,,,,NO_MATCH
Dragon Warrior III - Gameboy Color Game,Gameboy Color,game only,loose,49.75,79.68,67.99,-11.69,15.97,APPLIED
Dragon Warrior III - Gameboy Color Game,Gameboy Color,complete (cib),cib,134.48,79.68,181.99,102.31,41.93,APPLIED
Dragon Warrior Monsters - Gameboy Color Game,Gameboy Color,game only,loose,35.57,38.27,48.99,10.72,11.70,APPLIED
Dragon Warrior Monsters - Gameboy Color Game,Gameboy Color,complete (cib),cib,149.74,38.27,202.99,164.72,47.06,APPLIED
Dragon: The Bruce Lee Story - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Dragon's Lair - Gameboy Color Game,Gameboy Color,game only,loose,35.49,27.99,47.99,20.00,10.81,APPLIED
Dragon's Lair - Gameboy Color Game,Gameboy Color,complete (cib),cib,94.70,48.99,127.99,79.00,29.28,APPLIED
Dragonball: Evolution - PSP Game,PSP,game only,loose,10.90,9.17,14.99,5.82,3.36,APPLIED
Dragonball: Evolution - PSP Game,PSP,complete (cib),cib,14.00,9.17,18.99,9.82,4.14,APPLIED
Dragoneer's Aria - PSP Game,PSP,complete (cib),cib,21.97,18.96,29.99,11.03,6.85,APPLIED
Drakan Ancients Gates - PS2 Game,Playstation 2,game only,loose,13.50,16.07,18.99,2.92,4.64,APPLIED
Drakan Ancients Gates - PS2 Game,Playstation 2,complete (cib),cib,22.00,16.07,29.99,13.92,6.82,APPLIED
Drake and Josh - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Drakengard - PS2 Game,Playstation 2,game only,loose,44.99,83.94,60.99,-22.95,13.93,APPLIED
Drakengard - PS2 Game,Playstation 2,complete (cib),cib,81.34,83.94,109.99,26.05,25.16,APPLIED
Drakengard 2 - PS2 Game,Playstation 2,game only,loose,44.99,128.65,60.99,-67.66,13.93,APPLIED
Drakengard 2 - PS2 Game,Playstation 2,complete (cib),cib,81.34,128.65,109.99,-18.66,25.16,APPLIED
Drakkhen - SNES Game,SNES,,,,,,,,NO_MATCH
Dream Pinball 3D - Wii Game,Wii,game only,loose,6.49,12.27,8.99,-3.28,1.94,APPLIED
Dream Pinball 3D - Wii Game,Wii,complete (cib),cib,6.50,12.27,8.99,-3.28,1.93,APPLIED
Drill Dozer - GBA Game,Gameboy Advance,game only,loose,104.53,144.99,141.99,-3.00,33.04,APPLIED
Drill Dozer - GBA Game,Gameboy Advance,complete (cib),cib,173.63,144.99,234.99,90.00,54.25,APPLIED
Drive to Survive - PS2 Game,Playstation 2,complete (cib),cib,11.01,12.26,14.99,2.73,3.25,APPLIED
Driven - Gamecube Game,Gamecube,complete (cib),cib,8.19,10.52,11.99,1.47,3.15,APPLIED
Driven - GBA Game,Gameboy Advance,game only,loose,10.30,9.06,13.99,4.93,2.98,APPLIED
Driven - GBA Game,Gameboy Advance,complete (cib),cib,22.67,9.06,30.99,21.93,7.12,APPLIED
Driver - PS1 Game,Playstation,game only,loose,7.26,14.50,9.99,-4.51,2.14,APPLIED
Driver - PS1 Game,Playstation,complete (cib),cib,15.72,14.50,21.99,7.49,5.33,APPLIED
Driver '76 - PSP Game,PSP,game only,loose,22.04,34.21,29.99,-4.22,6.78,APPLIED
Driver '76 - PSP Game,PSP,complete (cib),cib,28.45,34.21,38.99,4.78,9.11,APPLIED
Driver 2 - PS1 Game,Playstation,game only,loose,9.11,13.95,12.99,-0.96,3.20,APPLIED
Driver 2 - PS1 Game,Playstation,complete (cib),cib,15.38,13.95,20.99,7.04,4.70,APPLIED
Driver 2 Advance - GBA Game,Gameboy Advance,game only,loose,8.29,13.64,11.99,-1.65,3.05,APPLIED
Driver 2 Advance - GBA Game,Gameboy Advance,complete (cib),cib,26.04,13.64,35.99,22.35,8.61,APPLIED
Driver 3 - GBA Game,Gameboy Advance,game only,loose,35.83,47.04,48.99,1.95,11.44,APPLIED
Driver 3 - GBA Game,Gameboy Advance,complete (cib),cib,57.63,47.04,77.99,30.95,17.80,APPLIED
Driver 3 - PS2 Game,Playstation 2,game only,loose,10.00,15.14,13.99,-1.15,3.28,APPLIED
Driver 3 - PS2 Game,Playstation 2,complete (cib),cib,11.40,15.14,15.99,0.85,3.83,APPLIED
Driver Parallel Li - NES Game - PS2 Game,Playstation 2,game only,loose,7.26,25.35,9.99,-15.36,2.14,APPLIED
Driver Parallel Li - NES Game - PS2 Game,Playstation 2,complete (cib),cib,15.72,25.35,21.99,-3.36,5.33,APPLIED
Driving Emotion Type-S - PS2 Game,Playstation 2,game only,loose,7.97,9.77,10.99,1.22,2.40,APPLIED
Driving Emotion Type-S - PS2 Game,Playstation 2,complete (cib),cib,8.97,9.77,12.99,3.22,3.34,APPLIED
Drome Racers - Gamecube Game,Gamecube,game only,loose,11.79,5.97,15.99,10.02,3.44,APPLIED
Drome Racers - Gamecube Game,Gamecube,complete (cib),cib,17.99,5.97,24.99,19.02,5.98,APPLIED
Drome Racers - PS2 Game,Playstation 2,complete (cib),cib,11.15,7.58,15.99,8.41,4.08,APPLIED
Dropship United Peace Force - PS2 Game,Playstation 2,game only,loose,6.99,10.77,9.99,-0.78,2.41,APPLIED
Dropship United Peace Force - PS2 Game,Playstation 2,complete (cib),cib,10.35,10.77,13.99,3.22,2.93,APPLIED
DT Carnage - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
DT Carnage - PSP Game,PSP,,,,,,,,NO_MATCH
Dual Blades - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Dual Hearts - PS2 Game,Playstation 2,game only,loose,49.92,95.91,67.99,-27.92,15.80,APPLIED
Dual Hearts - PS2 Game,Playstation 2,complete (cib),cib,87.12,95.91,117.99,22.08,27.15,APPLIED
Ducati World Racing Challenge - PS1 Game,Playstation,,,,,,,,NO_MATCH
Duck Hunt - NES Game,NES,game only,loose,9.32,21.74,12.99,-8.75,2.99,APPLIED
Duck Hunt - NES Game,NES,complete (cib),cib,49.99,21.74,67.99,46.25,15.73,APPLIED
Duck Tales - Gameboy Game,Gameboy,game only,loose,37.75,29.00,50.99,21.99,11.46,APPLIED
Duck Tales - Gameboy Game,Gameboy,complete (cib),cib,152.99,29.00,206.99,177.99,47.70,APPLIED
Duck Tales - NES Game,NES,game only,loose,297.41,32.76,401.99,369.23,92.62,APPLIED
Duck Tales - NES Game,NES,complete (cib),cib,747.47,32.76,1009.99,977.23,232.93,APPLIED
Duck Tales 2 - Gameboy Game,Gameboy,game only,loose,37.75,42.34,50.99,8.65,11.46,APPLIED
Duck Tales 2 - Gameboy Game,Gameboy,complete (cib),cib,152.99,42.34,206.99,164.65,47.70,APPLIED
Duel Masters Kaijudo Showdown - GBA Game,Gameboy Advance,game only,loose,7.14,9.41,9.99,0.58,2.26,APPLIED
Duel Masters Kaijudo Showdown - GBA Game,Gameboy Advance,complete (cib),cib,26.05,9.41,35.99,26.58,8.60,APPLIED
Duel Masters Sempai Legends - GBA Game,Gameboy Advance,game only,loose,6.95,7.77,9.99,2.22,2.45,APPLIED
Duel Masters Sempai Legends - GBA Game,Gameboy Advance,complete (cib),cib,26.99,7.77,36.99,29.22,8.63,APPLIED
Duke Nukem - Gameboy Color Game,Gameboy Color,game only,loose,32.77,33.32,44.99,11.67,10.62,APPLIED
Duke Nukem - Gameboy Color Game,Gameboy Color,complete (cib),cib,119.54,33.32,161.99,128.67,37.45,APPLIED
Duke Nukem 3D - Sega Saturn Game,Sega Saturn,game only,loose,50.00,71.98,67.99,-3.99,15.72,APPLIED
Duke Nukem 3D - Sega Saturn Game,Sega Saturn,complete (cib),cib,108.00,71.98,145.99,74.01,33.46,APPLIED
Duke Nukem 64 - Nintendo 64 Game,Nintendo 64,game only,loose,32.49,40.59,43.99,3.40,9.92,APPLIED
Duke Nukem 64 - Nintendo 64 Game,Nintendo 64,complete (cib),cib,119.96,40.59,161.99,121.40,37.03,APPLIED
Duke Nukem Advance - GBA Game,Gameboy Advance,game only,loose,44.10,68.24,59.99,-8.25,13.85,APPLIED
Duke Nukem Advance - GBA Game,Gameboy Advance,complete (cib),cib,167.12,68.24,225.99,157.75,52.02,APPLIED
Duke Nukem Land of the Babes - PS1 Game,Playstation,game only,loose,17.64,34.18,23.99,-10.19,5.35,APPLIED
Duke Nukem Land of the Babes - PS1 Game,Playstation,complete (cib),cib,43.92,34.18,59.99,25.81,14.03,APPLIED
Duke Nukem Time to Kill - PS1 Game,Playstation,game only,loose,9.73,11.69,13.99,2.30,3.55,APPLIED
Duke Nukem Time to Kill - PS1 Game,Playstation,complete (cib),cib,16.01,11.69,21.99,10.30,5.04,APPLIED
Duke Nukem Zero Hour - Nintendo 64 Game,Nintendo 64,game only,loose,26.35,29.73,35.99,6.26,8.30,APPLIED
Duke Nukem Zero Hour - Nintendo 64 Game,Nintendo 64,complete (cib),cib,73.20,29.73,98.99,69.26,22.62,APPLIED
Dukes of Hazzard II Daisy Dukes It Out - PS1 Game,Playstation,game only,loose,8.83,17.08,11.99,-5.09,2.51,APPLIED
Dukes of Hazzard II Daisy Dukes It Out - PS1 Game,Playstation,complete (cib),cib,14.95,17.08,20.99,3.91,5.13,APPLIED
Dukes of Hazzard Racing for Home - PS1 Game,Playstation,game only,loose,7.80,8.21,10.99,2.78,2.57,APPLIED
Dukes of Hazzard Racing for Home - PS1 Game,Playstation,complete (cib),cib,11.35,8.21,15.99,7.78,3.88,APPLIED
Dukes of Hazzard Return of the General Lee - PS2 Game,Playstation 2,game only,loose,20.01,25.73,27.99,2.26,6.87,APPLIED
Dukes of Hazzard Return of the General Lee - PS2 Game,Playstation 2,complete (cib),cib,24.76,25.73,33.99,8.26,7.94,APPLIED
Dune The Battle for Arrakis - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Dungeon Explorer Warriors of Ancient Arts - PSP Game,PSP,,,,,,,,NO_MATCH
Dungeon Magic - NES Game,NES,,,,,,,,NO_MATCH
Dungeon Siege Throne of Agony - PSP Game,PSP,game only,loose,9.91,9.09,13.99,4.90,3.37,APPLIED
Dungeon Siege Throne of Agony - PSP Game,PSP,complete (cib),cib,10.00,9.09,13.99,4.90,3.28,APPLIED
Dynamite Cop - Sega Dreamcast Game,Sega Dreamcast,game only,loose,40.38,72.70,54.99,-17.71,12.72,APPLIED
Dynamite Cop - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,100.00,72.70,135.99,63.29,31.75,APPLIED
Dynamite Duke - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Dynamite Headdy - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Dynasty Warriors - PS1 Game,Playstation,game only,loose,9.05,33.63,12.99,-20.64,3.26,APPLIED
Dynasty Warriors - PS1 Game,Playstation,complete (cib),cib,14.04,33.63,18.99,-14.64,4.10,APPLIED
Dynasty Warriors - PSP Game,PSP,game only,loose,7.34,10.66,9.99,-0.67,2.06,APPLIED
Dynasty Warriors - PSP Game,PSP,complete (cib),cib,11.73,10.66,15.99,5.33,3.50,APPLIED
Dynasty Warriors Advance - GBA Game,Gameboy Advance,game only,loose,9.93,11.63,13.99,2.36,3.35,APPLIED
Dynasty Warriors Advance - GBA Game,Gameboy Advance,complete (cib),cib,27.49,11.63,37.99,26.36,9.10,APPLIED
Dynasty Warriors Strikeforce - PSP Game,PSP,game only,loose,6.49,9.55,8.99,-0.56,1.94,APPLIED
Dynasty Warriors Strikeforce - PSP Game,PSP,complete (cib),cib,12.55,9.55,16.99,7.44,3.65,APPLIED
Dynasty Warriors Vol. 2 - PSP Game,PSP,,,,,,,,NO_MATCH
Dynowarz The Destruction of Spondylus - NES Game,NES,,,,,,,,NO_MATCH
E-SWAT - Sega Master System Game,Sega Master System,game only,loose,28.77,61.61,38.99,-22.62,8.79,APPLIED
E-SWAT - Sega Master System Game,Sega Master System,complete (cib),cib,73.00,61.61,98.99,37.38,22.82,APPLIED
EA Replay - PSP Game,PSP,game only,loose,9.99,10.35,13.99,3.64,3.29,APPLIED
EA Replay - PSP Game,PSP,complete (cib),cib,13.63,10.35,18.99,8.64,4.51,APPLIED
Eagle One Harrier Attack - PS1 Game,Playstation,complete (cib),cib,10.00,11.91,13.99,2.08,3.28,APPLIED
Earth Defense Force - SNES Game,SNES,,,,,,,,NO_MATCH
Earthworm Jim - GBA Game,Gameboy Advance,game only,loose,17.00,26.87,22.99,-3.88,5.02,APPLIED
Earthworm Jim - GBA Game,Gameboy Advance,complete (cib),cib,48.30,26.87,65.99,39.12,15.48,APPLIED
Earthworm Jim - Sega Genesis Game,Sega Genesis,game only,loose,23.53,47.46,31.99,-15.47,7.23,APPLIED
Earthworm Jim - Sega Genesis Game,Sega Genesis,complete (cib),cib,57.97,47.46,78.99,31.53,18.43,APPLIED
Earthworm Jim - SNES Game,SNES,,,,,,,,NO_MATCH
Earthworm Jim 2 - GBA Game,Gameboy Advance,game only,loose,37.61,54.35,50.99,-3.36,11.60,APPLIED
Earthworm Jim 2 - GBA Game,Gameboy Advance,complete (cib),cib,177.50,54.35,239.99,185.64,55.23,APPLIED
Earthworm Jim 2 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
