product,console,variant,type,market_price,old_price,new_price,diff,profit,status
Tetris Worlds - Xbox Game,Xbox,game only,loose,4.10,6.69,5.99,-0.70,1.42,APPLIED
Tetris Worlds - Xbox Game,Xbox,complete (cib),cib,6.09,5.99,8.99,3.00,2.34,APPLIED
The 7th Saga - SNES Game,SNES,,,,,,,,NO_MATCH
The Addams Family - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
The Adventures of Rocky and Bullwinkle and Friends - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
The Bible Game - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
The Bible Game - Xbox Game,Xbox,,,,,,,,NO_MATCH
The Death and Return of Superman - SNES Game,SNES,,,,,,,,NO_MATCH
The Divide Enemies Within - PS1 Game,Playstation,,,,,,,,NO_MATCH
The Duel Test Drive II - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
The Flintstones Bedrock Bowling - PS1 Game,Playstation,,,,,,,,NO_MATCH
The Flintstones Treasure of Sierra Madrock - SNES Game,SNES,,,,,,,,NO_MATCH
The Godfather - PS2 Game,Playstation 2,game only,loose,16.50,20.81,22.99,2.18,5.52,APPLIED
The Great Circus Mystery Starring Mickey and Minnie - SNES Game,SNES,,,,,,,,NO_MATCH
The Humans - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
The Hustle Detroit Streets - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
The Hustle Detroit Streets - Xbox Game,Xbox,,,,,,,,NO_MATCH
The Karate Kid - NES Game,NES,,,,,,,,NO_MATCH
The Lion King - SNES Game,SNES,,,,,,,,NO_MATCH
The Lost Vikings - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
The Lost Vikings - SNES Game,SNES,,,,,,,,NO_MATCH
The Magic of Scheherazade - NES Game,NES,,,,,,,,NO_MATCH
The Mask - SNES Game,SNES,,,,,,,,NO_MATCH
The Muppets On With the Show - GBA Game,Gameboy Advance,game only,loose,5.99,10.24,8.99,-1.25,2.44,APPLIED
The Ooze - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
The Pagemaster - SNES Game,SNES,,,,,,,,NO_MATCH
The Punisher - Gameboy Game,Gameboy,,,,,,,,NO_MATCH
The Punisher - NES Game,NES,,,,,,,,NO_MATCH
The Ren and Stimpy Show Buckeroos - NES Game,NES,,,,,,,,NO_MATCH
The Ren and Stimpy Show Fire Dogs - SNES Game,SNES,,,,,,,,NO_MATCH
The Ren and Stimpy Show Stimpy's Invention - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
The Secret Saturdays: Beasts of The 5th Sun - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
The Simpsons Bart vs the Space Mutants - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
The Simpsons Road Rage - PS2 Game,Playstation 2,game only,loose,13.80,17.37,18.99,1.62,4.34,APPLIED
The Simpsons Road Rage - PS2 Game,Playstation 2,complete (cib),cib,18.24,20.99,24.99,4.00,5.73,APPLIED
The Simpsons Skateboarding - PS2 Game,Playstation 2,game only,loose,13.32,18.91,17.99,-0.92,3.85,APPLIED
The Sims - Gamecube Game,Gamecube,complete (cib),cib,12.26,18.99,16.99,-2.00,3.94,APPLIED
The Sims - Xbox Game,Xbox,game only,loose,5.66,10.36,7.99,-2.37,1.80,APPLIED
The Sims 2 - Xbox Game,Xbox,complete (cib),cib,11.99,14.99,16.99,2.00,4.21,APPLIED
The Sims 2: Pets - Gamecube Game,Gamecube,complete (cib),cib,10.95,18.99,14.99,-4.00,3.31,APPLIED
The Suffering Ties That Bind - PS2 Game,Playstation 2,game only,loose,35.00,45.16,47.99,2.83,11.30,APPLIED
The Suffering Ties That Bind - PS2 Game,Playstation 2,complete (cib),cib,46.69,67.99,63.99,-4.00,15.14,APPLIED
The Tale of Despereaux - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
The Three Stooges - NES Game,NES,game only,loose,13.96,18.13,18.99,0.86,4.18,APPLIED
The Three Stooges - NES Game,NES,complete (cib),cib,40.40,56.99,54.99,-2.00,12.70,APPLIED
The Three Stooges - PS1 Game,Playstation,,,,,,,,NO_MATCH
The Uncanny X-Men - NES Game,NES,,,,,,,,NO_MATCH
Theme Park - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Threads of Fate - PS1 Game,Playstation,,,,,,,,NO_MATCH
Thunder Alley - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Thunder Force III - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Thunder Fox - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Thundercade - NES Game,NES,,,,,,,,NO_MATCH
Tinstar - SNES Game,SNES,,,,,,,,NO_MATCH
Tiny Toon Adventures ACME All-Stars - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Tiny Toon Adventures: Scary Dreams - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
TNN Bass Tournament of Champions - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
ToeJam and Earl in Panic on Funkotron - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Toki - NES Game,NES,,,,,,,,NO_MATCH
Tokyo Xtreme Racer Advance - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Tom and Jerry - NES Game,NES,game only,loose,13.38,18.43,18.99,0.56,4.76,APPLIED
Tom and Jerry - NES Game,NES,complete (cib),cib,46.91,64.99,63.99,-1.00,14.92,APPLIED
Tom and Jerry War of Whiskers - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Tomb Raider [Black Label] - PS1 Game,Playstation,,,,,,,,NO_MATCH
Tomb Raider III - PS1 Game,Playstation,game only,loose,8.26,11.21,11.99,0.78,3.08,APPLIED
Tomb Raider III - PS1 Game,Playstation,complete (cib),cib,14.33,20.99,19.99,-1.00,4.78,APPLIED
Tomb Raider Legend - PS2 Game,Playstation 2,complete (cib),cib,10.59,13.99,14.99,1.00,3.67,APPLIED
Tombs and Treasure - NES Game,NES,,,,,,,,NO_MATCH
Tonka On The Job - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Tonka Rescue Patrol - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Tonka Space Station - PS1 Game,Playstation,,,,,,,,NO_MATCH
Tony Hawk 2x - Xbox Game,Xbox,,,,,,,,NO_MATCH
Tony Hawk 3 - GBA Game,Gameboy Advance,complete (cib),cib,22.27,28.99,30.99,2.00,7.52,APPLIED
Tony Hawk 3 - Nintendo 64 Game,Nintendo 64,,,,,,,,NO_MATCH
Tony Hawk Project 8 - PS2 Game,Playstation 2,game only,loose,5.92,7.54,8.99,1.45,2.51,APPLIED
Toobin' - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Toonsylvania - Gameboy Color Game,Gameboy Color,complete (cib),cib,31.89,44.99,43.99,-1.00,10.52,APPLIED
Top Gear - SNES Game,SNES,,,,,,,,NO_MATCH
Top Gear 2 - SNES Game,SNES,,,,,,,,NO_MATCH
Top Gear 3000 - SNES Game,SNES,,,,,,,,NO_MATCH
Top Gun Firestorm Advance - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Torneko The Last Hope - PS1 Game,Playstation,,,,,,,,NO_MATCH
Total Carnage - SNES Game,SNES,,,,,,,,NO_MATCH
Toxic Crusaders - NES Game,NES,,,,,,,,NO_MATCH
Toxic Crusaders - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Toy Story - SNES Game,SNES,,,,,,,,NO_MATCH
Toy Story 3: The Video Game - PSP Game,PSP,,,,,,,,NO_MATCH
Transformers Beast Wars Transmetals - PS1 Game,Playstation,,,,,,,,NO_MATCH
Transworld Surf Next Wave - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Treasure Master - NES Game,NES,,,,,,,,NO_MATCH
TRIBES Aerial Assault - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Triple Play 2002 - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Triple Play 96 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Triple Play 99 - PS1 Game,Playstation,,,,,,,,NO_MATCH
Triple Play Gold - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
True Crime Streets of LA - Xbox Game,Xbox,complete (cib),cib,9.74,12.99,13.99,1.00,3.54,APPLIED
True Lies - SNES Game,SNES,,,,,,,,NO_MATCH
Tube Slider - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Turbo Turtle Adventure - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Twisted Metal [Black Label] - PS1 Game,Playstation,,,,,,,,NO_MATCH
Twisted Metal 4 - PS1 Game,Playstation,game only,loose,14.11,19.00,19.99,0.99,5.00,APPLIED
Twisted Metal 4 - PS1 Game,Playstation,complete (cib),cib,21.04,29.99,28.99,-1.00,6.81,APPLIED
Twisted Metal Black - PS2 Game,Playstation 2,game only,loose,11.90,15.54,16.99,1.45,4.30,APPLIED
Twisted Metal Head On - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Twisted Metal Small Brawl - PS1 Game,Playstation,,,,,,,,NO_MATCH
Ty the Tasmanian Tiger 3 - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Tyco RC - PS1 Game,Playstation,,,,,,,,NO_MATCH
Tyrants Fight Through Time - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
UFC Tapout 2 - Xbox Game,Xbox,,,,,,,,NO_MATCH
Ultima Exodus - NES Game,NES,,,,,,,,NO_MATCH
Ultima Quest of the Avatar - NES Game,NES,,,,,,,,NO_MATCH
Ultimate Arcade Games - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Ultimate Beach Soccer - Xbox Game,Xbox,,,,,,,,NO_MATCH
Ultimate Mortal Kombat 3 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Ultimate Mortal Kombat 3 - SNES Game,SNES,,,,,,,,NO_MATCH
Ultimate Muscle: Legends vs. New Generation - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Ultimate Winter Games - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
UN Squadron - SNES Game,SNES,,,,,,,,NO_MATCH
Unfabulous - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Uninvited - NES Game,NES,,,,,,,,NO_MATCH
Unison Rebels of Rhythm and Dance - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Universal Soldier - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Uprising-X - PS1 Game,Playstation,,,,,,,,NO_MATCH
Urban Strike - Gameboy Game,Gameboy,game only,loose,12.99,16.60,17.99,1.39,4.18,APPLIED
Vampire Hunter D - PS1 Game,Playstation,,,,,,,,NO_MATCH
Vanguard Bandits - PS1 Game,Playstation,,,,,,,,NO_MATCH
Vapor Trail: Hyper Offence Formation - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Vectorman 2 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Vegas Dream - NES Game,NES,,,,,,,,NO_MATCH
Vegas Stakes - SNES Game,SNES,,,,,,,,NO_MATCH
Vice Project Doom - NES Game,NES,,,,,,,,NO_MATCH
Viewpoint - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Vigilante 8 - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Vindicators - NES Game,NES,,,,,,,,NO_MATCH
Virtua Cop - Sega Saturn Game,Sega Saturn,game only,loose,8.16,10.02,11.99,1.97,3.18,APPLIED
Virtua Fighter 2 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Virtua Quest - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Virtua Racing - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Virtual Bart - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Virtual Bart - SNES Game,SNES,,,,,,,,NO_MATCH
Virtual Pinball - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Virtual Pool 3 - PS1 Game,Playstation,,,,,,,,NO_MATCH
Virtual-On Oratorio Tangram - Sega Dreamcast Game,Sega Dreamcast,,,,,,,,NO_MATCH
Volvo Drive for Life - Xbox Game,Xbox,,,,,,,,NO_MATCH
VR Troopers - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Wallace and Gromit Project Zoo - Xbox Game,Xbox,complete (cib),cib,19.99,27.99,26.99,-1.00,5.92,APPLIED
War of the Monsters - PS2 Game,Playstation 2,game only,loose,16.30,24.13,22.99,-1.14,5.72,APPLIED
Wardner - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Warsong - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Wave Race 64 - Nintendo 64 Game,Nintendo 64,game only,loose,14.99,20.13,20.99,0.86,5.09,APPLIED
Wave Race 64 - Nintendo 64 Game,Nintendo 64,complete (cib),cib,63.43,82.99,85.99,3.00,19.77,APPLIED
Wave Rally - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Wayne Gretzky's 3D Hockey - Nintendo 64 Game,Nintendo 64,complete (cib),cib,34.95,40.99,47.99,7.00,11.35,APPLIED
WCW World Championship Wrestling - NES Game,NES,,,,,,,,NO_MATCH
WeaponLord - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Wheel of Fortune - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Wheel of Fortune 2nd Edition - PS1 Game,Playstation,,,,,,,,NO_MATCH
Where in the World is Carmen Sandiego - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Where in Time is Carmen Sandiego - NES Game,NES,,,,,,,,NO_MATCH
Where's Waldo - NES Game,NES,,,,,,,,NO_MATCH
Whirl Tour - PS2 Game,Playstation 2,game only,loose,4.55,6.40,6.99,0.59,1.94,APPLIED
Who Framed Roger Rabbit - NES Game,NES,,,,,,,,NO_MATCH
Whomp 'Em - NES Game,NES,,,,,,,,NO_MATCH
Wii Music - Wii Game,Wii,,,,,,,,NO_MATCH
Wii Sports Resort - Wii Game,Wii,,,,,,,,NO_MATCH
Wild Arms 3 - PS2 Game,Playstation 2,game only,loose,12.99,19.00,17.99,-1.01,4.18,APPLIED
Wild Thornberry's Rambler - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Willow - NES Game,NES,complete (cib),cib,71.41,99.99,96.99,-3.00,22.47,APPLIED
Win Lose or Draw - NES Game,NES,,,,,,,,NO_MATCH
Wings of Wor - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Winnie the Pooh Preschool - PS1 Game,Playstation,,,,,,,,NO_MATCH
Wizardry V Heart of the Maelstrom - SNES Game,SNES,,,,,,,,NO_MATCH
Wizardry: Knight of Diamonds Second Scenario - NES Game,NES,,,,,,,,NO_MATCH
Wizardry: Proving Grounds of the Mad Overlord - NES Game,NES,,,,,,,,NO_MATCH
Wizards and Warriors III Kuros Visions of Power - NES Game,NES,,,,,,,,NO_MATCH
Wolverine - NES Game,NES,,,,,,,,NO_MATCH
Wonder Boy in Monster World - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Woody Woodpecker: Escape From Buzz Buzzard Park - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Wordtris - Gameboy Game,Gameboy,,,,,,,,NO_MATCH
World Championship Poker 2 - PS2 Game,Playstation 2,game only,loose,3.04,3.65,4.99,1.34,1.51,APPLIED
World Cup USA 94 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
World Series Baseball 2K3 - Xbox Game,Xbox,,,,,,,,NO_MATCH
World Series Baseball 98 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
World War II Combat Road To Berlin - Xbox Game,Xbox,,,,,,,,NO_MATCH
WTA Tour Tennis - Xbox Game,Xbox,complete (cib),cib,6.98,11.99,9.99,-2.00,2.42,APPLIED
WTF Work Time Fun - PSP Game,PSP,,,,,,,,NO_MATCH
Wurm Journey to the Center of the Earth - NES Game,NES,,,,,,,,NO_MATCH
WWF Attitude - PS1 Game,Playstation,game only,loose,7.21,11.13,9.99,-1.14,2.19,APPLIED
WWF Royal Rumble - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
WWF Royal Rumble - SNES Game,SNES,,,,,,,,NO_MATCH
WWF Super Wrestlemania - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
WWF Super Wrestlemania - SNES Game,SNES,,,,,,,,NO_MATCH
WWF Superstars - Gameboy Game,Gameboy,game only,loose,11.02,14.44,14.99,0.55,3.24,APPLIED
WWF Warzone - Nintendo 64 Game,Nintendo 64,game only,loose,6.68,9.43,9.99,0.56,2.72,APPLIED
WWF Wrestlemania 2000 - Nintendo 64 Game,Nintendo 64,game only,loose,13.95,18.28,18.99,0.71,4.19,APPLIED
WWF Wrestlemania 2000 - Nintendo 64 Game,Nintendo 64,complete (cib),cib,51.90,72.99,70.99,-2.00,16.73,APPLIED
WWF Wrestlemania Arcade Game - SNES Game,SNES,,,,,,,,NO_MATCH
X-men Legends - Xbox Game,Xbox,complete (cib),cib,9.93,14.99,13.99,-1.00,3.35,APPLIED
X-Men Mutant Apocalypse - SNES Game,SNES,,,,,,,,NO_MATCH
X-Men vs. Street Fighter - Sega Saturn Game,Sega Saturn,,,,,,,,NO_MATCH
X-Perts - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
X2 Wolveri - NES Game Revenge - PS2 Game,Playstation 2,game only,loose,9.20,10.85,12.99,2.14,3.11,APPLIED
X2 Wolveri - NES Game Revenge - PS2 Game,Playstation 2,complete (cib),cib,16.36,14.99,22.99,8.00,5.66,APPLIED
Xenophobe - NES Game,NES,,,,,,,,NO_MATCH
XIII - Gamecube Game,Gamecube,complete (cib),cib,24.16,26.99,32.99,6.00,7.57,APPLIED
Xyanide - Xbox Game,Xbox,,,,,,,,NO_MATCH
Yoshi's Safari - SNES Game,SNES,,,,,,,,NO_MATCH
You Don't Know Jack Mock 2 - PS1 Game,Playstation,,,,,,,,NO_MATCH
Young Indiana Jones Chronicles - NES Game,NES,,,,,,,,NO_MATCH
Ys III Wanderers from Ys - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Yu-Gi-Oh Eternal Duelist Soul - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Zany Golf - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Zaxxon Motherbase 2000 - Sega 32X Game,Sega 32X,,,,,,,,NO_MATCH
Zebco Fishing - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Zelda Link to the Past - SNES Game,SNES,,,,,,,,NO_MATCH
Zelda Majora's Mask [Collector's Edition] - Nintendo 64 Game,Nintendo 64,,,,,,,,NO_MATCH
Zelda Ocarina of Time Master Quest - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Zelda Oracle of Ages - Gameboy Color Game,Gameboy Color,game only,loose,57.70,80.91,77.99,-2.92,17.73,APPLIED
Zelda Oracle of Ages - Gameboy Color Game,Gameboy Color,complete (cib),cib,179.60,245.99,242.99,-3.00,56.04,APPLIED
Zoboomafoo - PS1 Game,Playstation,,,,,,,,NO_MATCH
Earthbound - SNES Game,SNES,,,,,,,,NO_MATCH
Chrono Trigger - SNES Game,SNES,,,,,,,,NO_MATCH
Mario Party Island Tour - Nintendo 3DS Game,Nintendo 3DS,complete (cib),cib,15.38,21.99,20.99,-1.00,4.70,APPLIED
Kid Icarus Uprising - Nintendo 3DS Game,Nintendo 3DS,game only,loose,50.00,75.30,67.99,-7.31,15.72,APPLIED
