product,console,variant,type,market_price,old_price,new_price,diff,profit,status
Riven The Sequel to Myst - PS1 Game,Playstation,complete (cib),cib,19.66,18.16,26.99,8.83,6.25,APPLIED
River City Ransom - NES Game,NES,,,,,,,,NO_MATCH
Riviera The Promised Land - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Riviera The Promised Land - PSP Game,PSP,game only,loose,15.77,46.99,21.99,-25.00,5.28,APPLIED
Riviera The Promised Land - PSP Game,PSP,complete (cib),cib,29.73,46.99,40.99,-6.00,9.77,APPLIED
Road Avenger - Sega CD Game,Sega CD,game only,loose,27.47,47.84,37.99,-9.85,9.12,APPLIED
Road Avenger - Sega CD Game,Sega CD,complete (cib),cib,125.18,47.84,169.99,122.15,39.58,APPLIED
Road Champs - Gameboy Color Game,Gameboy Color,game only,loose,6.75,8.58,9.99,1.41,2.65,APPLIED
Road Champs - Gameboy Color Game,Gameboy Color,complete (cib),cib,10.00,8.58,13.99,5.41,3.28,APPLIED
Road Rash - Nintendo 64 Game,Nintendo 64,game only,loose,39.99,41.22,53.99,12.77,12.13,APPLIED
Road Rash - Nintendo 64 Game,Nintendo 64,complete (cib),cib,89.89,41.22,121.99,80.77,28.26,APPLIED
Road Rash - PS1 Game,Playstation,game only,loose,7.58,20.90,10.99,-9.91,2.79,APPLIED
Road Rash - PS1 Game,Playstation,complete (cib),cib,13.94,20.90,18.99,-1.91,4.20,APPLIED
Road Rash - Sega Genesis Game,Sega Genesis,game only,loose,14.99,18.69,20.99,2.30,5.09,APPLIED
Road Rash - Sega Genesis Game,Sega Genesis,complete (cib),cib,31.54,18.69,42.99,24.30,9.90,APPLIED
Road Rash - Sega Saturn Game,Sega Saturn,game only,loose,29.99,48.00,40.99,-7.01,9.51,APPLIED
Road Rash - Sega Saturn Game,Sega Saturn,complete (cib),cib,55.60,48.00,75.99,27.99,17.89,APPLIED
Road Rash 3D - PS1 Game,Playstation,game only,loose,7.58,9.50,10.99,1.49,2.79,APPLIED
Road Rash 3D - PS1 Game,Playstation,complete (cib),cib,13.94,9.50,18.99,9.49,4.20,APPLIED
Road Rash II - Sega Genesis Game,Sega Genesis,game only,loose,15.84,14.14,21.99,7.85,5.21,APPLIED
Road Rash II - Sega Genesis Game,Sega Genesis,complete (cib),cib,29.99,14.14,40.99,26.85,9.51,APPLIED
Road Rash Jailbreak - GBA Game,Gameboy Advance,game only,loose,10.90,11.83,14.99,3.16,3.36,APPLIED
Road Rash Jailbreak - GBA Game,Gameboy Advance,complete (cib),cib,16.81,11.83,22.99,11.16,5.21,APPLIED
Road Rash Jailbreak - PS1 Game,Playstation,game only,loose,9.99,15.18,13.99,-1.19,3.29,APPLIED
Road Rash Jailbreak - PS1 Game,Playstation,complete (cib),cib,19.03,15.18,25.99,10.81,5.91,APPLIED
Road Runner - NES Game,NES,,,,,,,,NO_MATCH
Road to El Dorado - Gameboy Color Game,Gameboy Color,game only,loose,11.22,9.25,15.99,6.74,4.01,APPLIED
Road to El Dorado - Gameboy Color Game,Gameboy Color,complete (cib),cib,49.53,9.25,66.99,57.74,15.22,APPLIED
Road Trip - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
RoadBlasters - NES Game,NES,game only,loose,7.43,12.56,10.99,-1.57,2.94,APPLIED
RoadBlasters - NES Game,NES,complete (cib),cib,28.36,12.56,38.99,26.43,9.20,APPLIED
RoadBlasters - Sega Genesis Game,Sega Genesis,complete (cib),cib,40.00,21.75,54.99,33.24,13.10,APPLIED
Roadkill - PS2 Game,Playstation 2,game only,loose,13.08,24.21,17.99,-6.22,4.09,APPLIED
Roadkill - PS2 Game,Playstation 2,complete (cib),cib,20.54,24.21,27.99,3.78,6.34,APPLIED
Roadkill - Xbox Game,Xbox,game only,loose,15.00,17.61,20.99,3.38,5.08,APPLIED
Roadkill - Xbox Game,Xbox,complete (cib),cib,15.00,17.61,20.99,3.38,5.08,APPLIED
Roadsters - PS1 Game,Playstation,game only,loose,4.10,12.03,5.99,-6.04,1.42,APPLIED
Roadsters - PS1 Game,Playstation,complete (cib),cib,13.90,12.03,18.99,6.96,4.24,APPLIED
Roadsters - Sega Dreamcast Game,Sega Dreamcast,game only,loose,10.12,15.98,13.99,-1.99,3.16,APPLIED
Roadsters - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,20.00,15.98,27.99,12.01,6.88,APPLIED
Robin Hood Defender of the Crown - PS2 Game,Playstation 2,game only,loose,4.71,8.76,6.99,-1.77,1.78,APPLIED
Robin Hood Defender of the Crown - PS2 Game,Playstation 2,complete (cib),cib,8.99,8.76,12.99,4.23,3.32,APPLIED
Robin Hood Prince of Thieves - NES Game,NES,game only,loose,11.85,14.50,16.99,2.49,4.35,APPLIED
Robin Hood Prince of Thieves - NES Game,NES,complete (cib),cib,38.65,14.50,52.99,38.49,12.50,APPLIED
Robo Pit 2 - PS1 Game,Playstation,game only,loose,8.96,16.15,12.99,-3.16,3.35,APPLIED
Robo Pit 2 - PS1 Game,Playstation,complete (cib),cib,17.32,16.15,23.99,7.84,5.67,APPLIED
Robo Warrior - NES Game,NES,game only,loose,9.35,13.76,12.99,-0.77,2.96,APPLIED
Robo Warrior - NES Game,NES,complete (cib),cib,39.99,13.76,53.99,40.23,12.13,APPLIED
RoboCop - NES Game,NES,game only,loose,9.99,10.64,13.99,3.35,3.29,APPLIED
RoboCop - NES Game,NES,complete (cib),cib,66.01,10.64,89.99,79.35,21.07,APPLIED
RoboCop - Xbox Game,Xbox,game only,loose,29.99,26.23,40.99,14.76,9.51,APPLIED
RoboCop - Xbox Game,Xbox,complete (cib),cib,35.01,26.23,47.99,21.76,11.29,APPLIED
Robocop 3 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Robocop vs The Terminator - SNES Game,SNES,,,,,,,,NO_MATCH
Robotech Battlecry - PS2 Game,Playstation 2,game only,loose,8.99,10.62,12.99,2.37,3.32,APPLIED
Robotech Battlecry - PS2 Game,Playstation 2,complete (cib),cib,11.67,10.62,15.99,5.37,3.56,APPLIED
Robotech Invasion - PS2 Game,Playstation 2,game only,loose,8.97,11.95,12.99,1.04,3.34,APPLIED
Robotech Invasion - PS2 Game,Playstation 2,complete (cib),cib,12.99,11.95,17.99,6.04,4.18,APPLIED
Robotech The Macross Saga - GBA Game,Gameboy Advance,game only,loose,12.61,18.91,17.99,-0.92,4.56,APPLIED
Robotech The Macross Saga - GBA Game,Gameboy Advance,complete (cib),cib,71.41,18.91,96.99,78.08,22.47,APPLIED
Robotron X - PS1 Game,Playstation,game only,loose,8.32,14.90,11.99,-2.91,3.02,APPLIED
Robotron X - PS1 Game,Playstation,complete (cib),cib,17.38,14.90,23.99,9.09,5.61,APPLIED
Robots - GBA Game,Gameboy Advance,game only,loose,6.46,8.45,8.99,0.54,1.97,APPLIED
Robots - GBA Game,Gameboy Advance,complete (cib),cib,14.99,8.45,20.99,12.54,5.09,APPLIED
Robots - PS2 Game,Playstation 2,game only,loose,7.10,12.56,9.99,-2.57,2.30,APPLIED
Robots - PS2 Game,Playstation 2,complete (cib),cib,11.51,12.56,15.99,3.43,3.72,APPLIED
Rock 'em Sock 'em Robots - GBA Game,Gameboy Advance,game only,loose,4.58,7.76,6.99,-0.77,1.91,APPLIED
Rock 'em Sock 'em Robots - GBA Game,Gameboy Advance,complete (cib),cib,15.65,7.76,21.99,14.23,5.40,APPLIED
Rock 'n Ball - NES Game,NES,,,,,,,,NO_MATCH
Rock 'n Roll Racing - GBA Game,Gameboy Advance,game only,loose,28.73,40.59,38.99,-1.60,8.83,APPLIED
Rock 'n Roll Racing - GBA Game,Gameboy Advance,complete (cib),cib,63.86,40.59,86.99,46.40,20.31,APPLIED
Rock 'n Roll Racing - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rock 'n Roll Racing - SNES Game,SNES,,,,,,,,NO_MATCH
Rock Band - PS2 Game,Playstation 2,game only,loose,7.15,5.99,9.99,4.00,2.25,APPLIED
Rock Band - PS2 Game,Playstation 2,complete (cib),cib,7.54,9.22,10.99,1.77,2.83,APPLIED
Rock Band Special Edition - PS2 Game,Playstation 2,game only,loose,211.47,144.40,285.99,141.59,65.93,APPLIED
Rock Band Special Edition - PS2 Game,Playstation 2,complete (cib),cib,233.14,144.40,314.99,170.59,72.42,APPLIED
Rock Band Unplugged - PSP Game,PSP,game only,loose,10.28,9.95,13.99,4.04,3.00,APPLIED
Rock Band Unplugged - PSP Game,PSP,complete (cib),cib,14.45,9.95,19.99,10.04,4.66,APPLIED
Rock em Sock em Robots Arena - PS1 Game,Playstation,,,,,,,,NO_MATCH
Rocket Knight Adventures - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rocket Power Beach Bandits - Gamecube Game,Gamecube,game only,loose,8.82,11.35,11.99,0.64,2.52,APPLIED
Rocket Power Beach Bandits - Gamecube Game,Gamecube,complete (cib),cib,13.58,11.35,18.99,7.64,4.56,APPLIED
Rocket Power Beach Bandits - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Rocket Power Beach Bandits - PS2 Game,Playstation 2,game only,loose,7.76,9.96,10.99,1.03,2.61,APPLIED
Rocket Power Beach Bandits - PS2 Game,Playstation 2,complete (cib),cib,10.36,9.96,13.99,4.03,2.92,APPLIED
Rocket Power Zero Gravity Zone - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Rocket Robot on Wheels - Nintendo 64 Game,Nintendo 64,game only,loose,95.37,93.63,128.99,35.36,29.58,APPLIED
Rocket Robot on Wheels - Nintendo 64 Game,Nintendo 64,complete (cib),cib,252.50,93.63,340.99,247.36,78.30,APPLIED
Rocko's Modern Life - SNES Game,SNES,,,,,,,,NO_MATCH
Rocky - GBA Game,Gameboy Advance,game only,loose,181.88,21.72,245.99,224.27,56.68,APPLIED
Rocky - GBA Game,Gameboy Advance,complete (cib),cib,859.85,21.72,1160.99,1139.27,267.17,APPLIED
Rocky - PS2 Game,Playstation 2,game only,loose,8.03,9.23,10.99,1.76,2.34,APPLIED
Rocky - PS2 Game,Playstation 2,complete (cib),cib,10.81,9.23,14.99,5.76,3.45,APPLIED
Rocky - Sega Master System Game,Sega Master System,game only,loose,8.57,14.78,11.99,-2.79,2.77,APPLIED
Rocky - Sega Master System Game,Sega Master System,complete (cib),cib,20.56,14.78,27.99,13.21,6.32,APPLIED
Rocky Rodent - SNES Game,SNES,,,,,,,,NO_MATCH
Roger Clemens' MVP Baseball - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rogue Galaxy - PS2 Game,Playstation 2,game only,loose,21.27,27.51,28.99,1.48,6.58,APPLIED
Rogue Galaxy - PS2 Game,Playstation 2,complete (cib),cib,30.23,27.51,40.99,13.48,9.27,APPLIED
Rogue Ops - Gamecube Game,Gamecube,game only,loose,13.49,14.59,18.99,4.40,4.65,APPLIED
Rogue Ops - Gamecube Game,Gamecube,complete (cib),cib,15.37,14.59,20.99,6.40,4.71,APPLIED
Rogue Ops - PS2 Game,Playstation 2,game only,loose,6.97,11.08,9.99,-1.09,2.43,APPLIED
Rogue Ops - PS2 Game,Playstation 2,complete (cib),cib,10.84,11.08,14.99,3.91,3.42,APPLIED
Rogue Trooper - PS2 Game,Playstation 2,game only,loose,6.48,12.27,8.99,-3.28,1.95,APPLIED
Rogue Trooper - PS2 Game,Playstation 2,complete (cib),cib,10.59,12.27,14.99,2.72,3.67,APPLIED
Rollcage - PS1 Game,Playstation,game only,loose,9.47,14.55,12.99,-1.56,2.84,APPLIED
Rollcage - PS1 Game,Playstation,complete (cib),cib,16.27,14.55,21.99,7.44,4.78,APPLIED
Rollcage Stage 2 - PS1 Game,Playstation,game only,loose,10.83,11.70,14.99,3.29,3.43,APPLIED
Rollcage Stage 2 - PS1 Game,Playstation,complete (cib),cib,18.21,11.70,24.99,13.29,5.76,APPLIED
Rolling Thunder - NES Game,NES,,,,,,,,NO_MATCH
Rolling Thunder 2 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rolling Thunder 3 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Romance of the Three Kingdoms - NES Game,NES,game only,loose,88.00,20.50,118.99,98.49,27.24,APPLIED
Romance of the Three Kingdoms - NES Game,NES,complete (cib),cib,132.50,20.50,178.99,158.49,41.00,APPLIED
Roswell Conspiracies - PS1 Game,Playstation,game only,loose,7.72,8.08,10.99,2.91,2.65,APPLIED
Roswell Conspiracies - PS1 Game,Playstation,complete (cib),cib,14.04,8.08,18.99,10.91,4.10,APPLIED
Roswell Conspiracies Aliens Myths Legends - Gameboy Color Game,Gameboy Color,game only,loose,15.38,16.08,20.99,4.91,4.70,APPLIED
Roswell Conspiracies Aliens Myths Legends - Gameboy Color Game,Gameboy Color,complete (cib),cib,40.00,16.08,54.99,38.91,13.10,APPLIED
Rox - Gameboy Color Game,Gameboy Color,game only,loose,14.92,8.89,20.99,12.10,5.16,APPLIED
Rox - Gameboy Color Game,Gameboy Color,complete (cib),cib,29.95,8.89,40.99,32.10,9.55,APPLIED
RPG Maker - PS1 Game,Playstation,game only,loose,10.73,13.43,14.99,1.56,3.53,APPLIED
RPG Maker - PS1 Game,Playstation,complete (cib),cib,16.60,13.43,22.99,9.56,5.42,APPLIED
RTX Red Rock - PS2 Game,Playstation 2,game only,loose,4.99,5.72,6.99,1.27,1.50,APPLIED
RTX Red Rock - PS2 Game,Playstation 2,complete (cib),cib,7.88,5.72,10.99,5.27,2.49,APPLIED
Rugby 08 - PS2 Game,Playstation 2,game only,loose,15.41,20.20,20.99,0.79,4.67,APPLIED
Rugby 08 - PS2 Game,Playstation 2,complete (cib),cib,19.98,20.20,26.99,6.79,5.93,APPLIED
Rugby 2004 - PS2 Game,Playstation 2,game only,loose,3.39,5.70,4.99,-0.71,1.16,APPLIED
Rugby 2004 - PS2 Game,Playstation 2,complete (cib),cib,6.04,5.70,8.99,3.29,2.39,APPLIED
Rugby 2005 - PS2 Game,Playstation 2,game only,loose,4.80,7.89,6.99,-0.90,1.69,APPLIED
Rugby 2005 - PS2 Game,Playstation 2,complete (cib),cib,6.33,7.89,8.99,1.10,2.10,APPLIED
Rugby 2006 - PS2 Game,Playstation 2,complete (cib),cib,7.01,7.18,9.99,2.81,2.39,APPLIED
Rugby World Cup 95 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Rugrats in Paris - PS1 Game,Playstation,game only,loose,8.34,13.24,11.99,-1.25,3.00,APPLIED
Rugrats in Paris - PS1 Game,Playstation,complete (cib),cib,11.80,13.24,15.99,2.75,3.43,APPLIED
Rugrats Royal Ransom - PS2 Game,Playstation 2,game only,loose,12.87,22.33,17.99,-4.34,4.30,APPLIED
Rugrats Royal Ransom - PS2 Game,Playstation 2,complete (cib),cib,17.57,22.33,23.99,1.66,5.42,APPLIED
Rugrats Search for Reptar - PS1 Game,Playstation,complete (cib),cib,19.92,17.08,26.99,9.91,5.99,APPLIED
Rugrats Totally Angelica - PS1 Game,Playstation,game only,loose,12.65,22.80,17.99,-4.81,4.52,APPLIED
Rugrats Totally Angelica - PS1 Game,Playstation,complete (cib),cib,18.98,22.80,25.99,3.19,5.96,APPLIED
Rumble Racing - PS2 Game,Playstation 2,game only,loose,15.18,19.25,20.99,1.74,4.90,APPLIED
Rumble Racing - PS2 Game,Playstation 2,complete (cib),cib,18.12,19.25,24.99,5.74,5.85,APPLIED
Rumble Roses - PS2 Game,Playstation 2,game only,loose,16.83,23.75,22.99,-0.76,5.19,APPLIED
Rumble Roses - PS2 Game,Playstation 2,complete (cib),cib,29.35,23.75,39.99,16.24,9.18,APPLIED
Run Like Hell - PS2 Game,Playstation 2,game only,loose,13.11,14.19,17.99,3.80,4.06,APPLIED
Run Like Hell - PS2 Game,Playstation 2,complete (cib),cib,16.90,14.19,22.99,8.80,5.12,APPLIED
Run Saber - SNES Game,SNES,,,,,,,,NO_MATCH
Running Wild - PS1 Game,Playstation,game only,loose,10.13,16.74,13.99,-2.75,3.15,APPLIED
Running Wild - PS1 Game,Playstation,complete (cib),cib,19.82,16.74,26.99,10.25,6.09,APPLIED
Rush - PSP Game,PSP,game only,loose,13.14,12.77,17.99,5.22,4.03,APPLIED
Rush - PSP Game,PSP,complete (cib),cib,16.88,12.77,22.99,10.22,5.14,APPLIED
Rush 2 - Nintendo 64 Game,Nintendo 64,game only,loose,47.77,26.32,64.99,38.67,15.04,APPLIED
Rush 2 - Nintendo 64 Game,Nintendo 64,complete (cib),cib,107.25,26.32,144.99,118.67,33.24,APPLIED
Rush'n Attack - NES Game,NES,game only,loose,9.83,9.73,13.99,4.26,3.45,APPLIED
Rush'n Attack - NES Game,NES,complete (cib),cib,57.36,9.73,77.99,68.26,18.07,APPLIED
Rygar - NES Game,NES,game only,loose,14.29,18.49,19.99,1.50,4.82,APPLIED
Rygar - NES Game,NES,complete (cib),cib,92.50,18.49,124.99,106.50,28.57,APPLIED
Sabre Wulf - GBA Game,Gameboy Advance,game only,loose,65.59,70.33,88.99,18.66,20.52,APPLIED
Sabre Wulf - GBA Game,Gameboy Advance,complete (cib),cib,144.50,70.33,195.99,125.66,45.51,APPLIED
Sabrina Animated Series Zapped - Gameboy Color Game,Gameboy Color,game only,loose,12.64,17.39,17.99,0.60,4.53,APPLIED
Sabrina Animated Series Zapped - Gameboy Color Game,Gameboy Color,complete (cib),cib,92.88,17.39,125.99,108.60,29.16,APPLIED
Sabrina the Animated Series Spooked - Gameboy Color Game,Gameboy Color,game only,loose,16.95,18.55,22.99,4.44,5.07,APPLIED
Sabrina the Animated Series Spooked - Gameboy Color Game,Gameboy Color,complete (cib),cib,56.96,18.55,76.99,58.44,17.50,APPLIED
Sabrina The Teenage Witch - GBA Game,Gameboy Advance,game only,loose,10.12,11.38,13.99,2.61,3.16,APPLIED
Sabrina The Teenage Witch - GBA Game,Gameboy Advance,complete (cib),cib,44.99,11.38,60.99,49.61,13.93,APPLIED
Sabrina The Teenage Witch - PS1 Game,Playstation,game only,loose,7.95,7.60,10.99,3.39,2.42,APPLIED
Sabrina The Teenage Witch - PS1 Game,Playstation,complete (cib),cib,11.90,7.60,16.99,9.39,4.30,APPLIED
Saga Frontier - PS1 Game,Playstation,game only,loose,12.19,29.18,16.99,-12.19,4.01,APPLIED
Saga Frontier - PS1 Game,Playstation,complete (cib),cib,34.21,29.18,46.99,17.81,11.12,APPLIED
Saga Frontier 2 - PS1 Game,Playstation,game only,loose,13.76,41.00,18.99,-22.01,4.38,APPLIED
Saga Frontier 2 - PS1 Game,Playstation,complete (cib),cib,35.86,41.00,48.99,7.99,11.41,APPLIED
Saint Sword - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Saiyuki Journey West - PS1 Game,Playstation,,,,,,,,NO_MATCH
Salt Lake 2002 - GBA Game,Gameboy Advance,game only,loose,4.47,10.85,6.99,-3.86,2.02,APPLIED
Salt Lake 2002 - PS2 Game,Playstation 2,game only,loose,5.55,6.65,7.99,1.34,1.91,APPLIED
Salt Lake 2002 - PS2 Game,Playstation 2,complete (cib),cib,6.88,6.65,9.99,3.34,2.52,APPLIED
Samba De Amigo - Sega Dreamcast Game,Sega Dreamcast,game only,loose,29.98,34.48,40.99,6.51,9.52,APPLIED
Samba De Amigo - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,49.58,34.48,66.99,32.51,15.17,APPLIED
Sammy Sosa High Heat Baseball 2001 - PS1 Game,Playstation,,,,,,,,NO_MATCH
Samurai Jack Shadow of Aku - PS2 Game,Playstation 2,game only,loose,48.30,60.04,65.99,5.95,15.48,APPLIED
Samurai Jack Shadow of Aku - PS2 Game,Playstation 2,complete (cib),cib,73.50,60.04,99.99,39.95,23.29,APPLIED
Samurai Jack The Amulet Of Time - GBA Game,Gameboy Advance,game only,loose,14.65,14.50,19.99,5.49,4.46,APPLIED
Samurai Jack The Amulet Of Time - GBA Game,Gameboy Advance,complete (cib),cib,51.74,14.50,69.99,55.49,15.92,APPLIED
Samurai Shodown - Sega CD Game,Sega CD,game only,loose,62.80,144.03,84.99,-59.04,19.43,APPLIED
Samurai Shodown - Sega CD Game,Sega CD,complete (cib),cib,101.67,144.03,137.99,-6.04,32.02,APPLIED
Samurai Shodown - SNES Game,SNES,,,,,,,,NO_MATCH
Samurai Shodown Anthology - PS2 Game,Playstation 2,game only,loose,19.99,45.03,26.99,-18.04,5.92,APPLIED
Samurai Shodown Anthology - PS2 Game,Playstation 2,complete (cib),cib,28.75,45.03,38.99,-6.04,8.81,APPLIED
Samurai Shodown Anthology - PSP Game,PSP,complete (cib),cib,24.87,30.05,33.99,3.94,7.83,APPLIED
Samurai Shodown III - PS1 Game,Playstation,game only,loose,14.86,29.41,20.99,-8.42,5.22,APPLIED
Samurai Shodown III - PS1 Game,Playstation,complete (cib),cib,20.48,29.41,27.99,-1.42,6.40,APPLIED
Samurai Shodown V - Xbox Game,Xbox,,,,,,,,NO_MATCH
Samurai Shodown Warrior's Rage - PS1 Game,Playstation,game only,loose,49.99,157.21,67.99,-89.22,15.73,APPLIED
Samurai Shodown Warrior's Rage - PS1 Game,Playstation,complete (cib),cib,121.07,157.21,163.99,6.78,37.86,APPLIED
Samurai Warriors State of War - PSP Game,PSP,game only,loose,11.24,12.72,15.99,3.27,3.99,APPLIED
Samurai Warriors State of War - PSP Game,PSP,complete (cib),cib,13.24,12.72,17.99,5.27,3.93,APPLIED
San Francisco Rush - Nintendo 64 Game,Nintendo 64,complete (cib),cib,40.83,23.20,55.99,32.79,13.24,APPLIED
San Francisco Rush - PS1 Game,Playstation,game only,loose,5.76,12.60,7.99,-4.61,1.70,APPLIED
San Francisco Rush - PS1 Game,Playstation,complete (cib),cib,13.57,12.60,18.99,6.39,4.57,APPLIED
San Francisco Rush 2049 - Gameboy Color Game,Gameboy Color,game only,loose,7.43,9.56,10.99,1.43,2.94,APPLIED
San Francisco Rush 2049 - Gameboy Color Game,Gameboy Color,complete (cib),cib,20.79,9.56,28.99,19.43,7.06,APPLIED
Santa Claus Jr. Advance - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Saturday Night Slam Masters - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Saturday Night Slam Masters - SNES Game,SNES,,,,,,,,NO_MATCH
Savage Skies - PS2 Game,Playstation 2,game only,loose,7.70,8.74,10.99,2.25,2.67,APPLIED
Savage Skies - PS2 Game,Playstation 2,complete (cib),cib,10.94,8.74,14.99,6.25,3.32,APPLIED
SBK: Superbike World Championship - PS2 Game,Playstation 2,game only,loose,3.33,5.85,4.99,-0.86,1.22,APPLIED
SBK: Superbike World Championship - PS2 Game,Playstation 2,complete (cib),cib,8.04,5.85,10.99,5.14,2.33,APPLIED
Scaler - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Scaler - PS2 Game,Playstation 2,complete (cib),cib,15.22,18.91,20.99,2.08,4.86,APPLIED
Scarface Money. Power. Respect - PSP Game,PSP,game only,loose,19.92,24.88,26.99,2.11,5.99,APPLIED
Scarface Money. Power. Respect - PSP Game,PSP,complete (cib),cib,24.90,24.88,33.99,9.11,7.80,APPLIED
Scarface the World is Yours - PS2 Game,Playstation 2,game only,loose,43.11,59.51,58.99,-0.52,13.87,APPLIED
Scarface the World is Yours - PS2 Game,Playstation 2,complete (cib),cib,61.13,59.51,82.99,23.48,19.15,APPLIED
SCARS - PS1 Game,Playstation,game only,loose,18.89,11.38,25.99,14.61,6.05,APPLIED
SCARS - PS1 Game,Playstation,complete (cib),cib,25.99,11.38,35.99,24.61,8.66,APPLIED
Scooby Doo - GBA Game,Gameboy Advance,game only,loose,8.60,10.86,11.99,1.13,2.74,APPLIED
Scooby Doo - GBA Game,Gameboy Advance,complete (cib),cib,24.93,10.86,33.99,23.13,7.77,APPLIED
Scooby Doo and the Spooky Swamp - PS2 Game,Playstation 2,game only,loose,15.73,25.76,21.99,-3.77,5.32,APPLIED
Scooby Doo and the Spooky Swamp - PS2 Game,Playstation 2,complete (cib),cib,18.21,25.76,24.99,-0.77,5.76,APPLIED
Scooby Doo Classic Creep Capers - Gameboy Color Game,Gameboy Color,game only,loose,11.46,11.69,15.99,4.30,3.77,APPLIED
Scooby Doo Classic Creep Capers - Gameboy Color Game,Gameboy Color,complete (cib),cib,29.74,11.69,40.99,29.30,9.76,APPLIED
Scooby Doo Classic Creep Capers - Nintendo 64 Game,Nintendo 64,game only,loose,22.49,36.86,30.99,-5.87,7.30,APPLIED
Scooby Doo Classic Creep Capers - Nintendo 64 Game,Nintendo 64,complete (cib),cib,87.50,36.86,118.99,82.13,27.74,APPLIED
Scooby Doo Cyber Chase - PS1 Game,Playstation,game only,loose,11.60,17.71,15.99,-1.72,3.63,APPLIED
Scooby Doo Cyber Chase - PS1 Game,Playstation,complete (cib),cib,15.55,17.71,21.99,4.28,5.50,APPLIED
Scooby Doo Mystery - SNES Game,SNES,,,,,,,,NO_MATCH
Scooby Doo Mystery Mayhem - Gamecube Game,Gamecube,game only,loose,26.03,27.93,35.99,8.06,8.62,APPLIED
Scooby Doo Mystery Mayhem - Gamecube Game,Gamecube,complete (cib),cib,28.49,27.93,38.99,11.06,9.07,APPLIED
Scooby Doo Night of 100 Frights - PS2 Game,Playstation 2,game only,loose,18.04,20.20,24.99,4.79,5.93,APPLIED
Scooby Doo Night of 100 Frights - PS2 Game,Playstation 2,complete (cib),cib,20.76,20.20,28.99,8.79,7.09,APPLIED
Scooby Doo Unmasked - Gamecube Game,Gamecube,game only,loose,20.89,24.99,28.99,4.00,6.96,APPLIED
Scooby Doo Unmasked - Gamecube Game,Gamecube,complete (cib),cib,33.45,24.99,45.99,21.00,10.91,APPLIED
Scooby Doo Who's Watching Who - PSP Game,PSP,game only,loose,13.26,16.80,17.99,1.19,3.91,APPLIED
Scooby Doo Who's Watching Who - PSP Game,PSP,complete (cib),cib,19.99,16.80,26.99,10.19,5.92,APPLIED
Scooby-Doo First Frights - PS2 Game,Playstation 2,game only,loose,12.58,18.34,16.99,-1.35,3.62,APPLIED
Scooby-Doo Mystery - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Scorcher - Sega Saturn Game,Sega Saturn,game only,loose,14.00,37.58,18.99,-18.59,4.14,APPLIED
Scorcher - Sega Saturn Game,Sega Saturn,complete (cib),cib,32.71,37.58,44.99,7.41,10.68,APPLIED
Scrabble - PS1 Game,Playstation,game only,loose,4.21,9.18,5.99,-3.19,1.31,APPLIED
Scrabble - PSP Game,PSP,,,,,,,,NO_MATCH
Scribblenauts Unlimited - Wii U Game,Wii U,game only,loose,5.00,9.35,6.99,-2.36,1.49,APPLIED
Scribblenauts Unlimited - Wii U Game,Wii U,complete (cib),cib,6.99,9.35,9.99,0.64,2.41,APPLIED
Scribblenauts Unmasked: A DC Comics Adventure - Wii U Game,Wii U,game only,loose,5.48,9.83,7.99,-1.84,1.98,APPLIED
Scribblenauts Unmasked: A DC Comics Adventure - Wii U Game,Wii U,complete (cib),cib,6.62,9.83,8.99,-0.84,1.81,APPLIED
Sea Monsters Prehistoric Adventure - PS2 Game,Playstation 2,complete (cib),cib,9.69,8.28,13.99,5.71,3.59,APPLIED
Sea-Doo Hydrocross - PS1 Game,Playstation,,,,,,,,NO_MATCH
Seaman - Sega Dreamcast Game,Sega Dreamcast,game only,loose,51.48,56.16,69.99,13.83,16.18,APPLIED
Seaman - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,111.79,56.16,150.99,94.83,34.52,APPLIED
Seaman [Mic Bundle] - Sega Dreamcast Game,Sega Dreamcast,,,,,,,,NO_MATCH
Secret Agent Clank - PS2 Game,Playstation 2,game only,loose,12.37,18.98,16.99,-1.99,3.83,APPLIED
Secret Agent Clank - PS2 Game,Playstation 2,complete (cib),cib,20.99,18.98,28.99,10.01,6.86,APPLIED
